model,architecture,condition,seed,pearson,spearman,kendall,mse,n_samples,ndcg@100,ndcg@500,ndcg@1000,spearman_extreme,cross_pearson_k562,cross_spearman_k562,cross_pearson_hepg2,cross_spearman_hepg2,cross_pearson_consensus,cross_spearman_consensus,cross_n_samples,e1_raw_spearman_k562,e1_raw_spearman_hepg2,e1_denoised_spearman_k562,e1_denoised_spearman_hepg2,e1_n_samples,cagi5_all_F9_spearman,cagi5_all_F9_pearson,cagi5_all_F9_n,cagi5_highconf_F9_spearman,cagi5_highconf_F9_pearson,cagi5_highconf_F9_n,cagi5_all_GP1BB_spearman,cagi5_all_GP1BB_pearson,cagi5_all_GP1BB_n,cagi5_highconf_GP1BB_spearman,cagi5_highconf_GP1BB_pearson,cagi5_highconf_GP1BB_n,cagi5_all_HBB_spearman,cagi5_all_HBB_pearson,cagi5_all_HBB_n,cagi5_highconf_HBB_spearman,cagi5_highconf_HBB_pearson,cagi5_highconf_HBB_n,cagi5_all_HBG1_spearman,cagi5_all_HBG1_pearson,cagi5_all_HBG1_n,cagi5_highconf_HBG1_spearman,cagi5_highconf_HBG1_pearson,cagi5_highconf_HBG1_n,cagi5_all_HNF4A_spearman,cagi5_all_HNF4A_pearson,cagi5_all_HNF4A_n,cagi5_highconf_HNF4A_spearman,cagi5_highconf_HNF4A_pearson,cagi5_highconf_HNF4A_n,cagi5_all_IRF4_spearman,cagi5_all_IRF4_pearson,cagi5_all_IRF4_n,cagi5_highconf_IRF4_spearman,cagi5_highconf_IRF4_pearson,cagi5_highconf_IRF4_n,cagi5_all_IRF6_spearman,cagi5_all_IRF6_pearson,cagi5_all_IRF6_n,cagi5_highconf_IRF6_spearman,cagi5_highconf_IRF6_pearson,cagi5_highconf_IRF6_n,cagi5_all_LDLR_spearman,cagi5_all_LDLR_pearson,cagi5_all_LDLR_n,cagi5_highconf_LDLR_spearman,cagi5_highconf_LDLR_pearson,cagi5_highconf_LDLR_n,cagi5_all_MSMB_spearman,cagi5_all_MSMB_pearson,cagi5_all_MSMB_n,cagi5_highconf_MSMB_spearman,cagi5_highconf_MSMB_pearson,cagi5_highconf_MSMB_n,cagi5_all_MYCrs6983267_spearman,cagi5_all_MYCrs6983267_pearson,cagi5_all_MYCrs6983267_n,cagi5_highconf_MYCrs6983267_spearman,cagi5_highconf_MYCrs6983267_pearson,cagi5_highconf_MYCrs6983267_n,cagi5_all_PKLR_spearman,cagi5_all_PKLR_pearson,cagi5_all_PKLR_n,cagi5_highconf_PKLR_spearman,cagi5_highconf_PKLR_pearson,cagi5_highconf_PKLR_n,cagi5_all_SORT1_spearman,cagi5_all_SORT1_pearson,cagi5_all_SORT1_n,cagi5_highconf_SORT1_spearman,cagi5_highconf_SORT1_pearson,cagi5_highconf_SORT1_n,cagi5_all_TERT-GBM_spearman,cagi5_all_TERT-GBM_pearson,cagi5_all_TERT-GBM_n,cagi5_highconf_TERT-GBM_spearman,cagi5_highconf_TERT-GBM_pearson,cagi5_highconf_TERT-GBM_n,cagi5_all_TERT-HEK293T_spearman,cagi5_all_TERT-HEK293T_pearson,cagi5_all_TERT-HEK293T_n,cagi5_highconf_TERT-HEK293T_spearman,cagi5_highconf_TERT-HEK293T_pearson,cagi5_highconf_TERT-HEK293T_n,cagi5_all_ZFAND3_spearman,cagi5_all_ZFAND3_pearson,cagi5_all_ZFAND3_n,cagi5_highconf_ZFAND3_spearman,cagi5_highconf_ZFAND3_pearson,cagi5_highconf_ZFAND3_n,cagi5_all_mean_spearman,cagi5_all_mean_pearson,cagi5_highconf_mean_spearman,cagi5_highconf_mean_pearson,cagi5_all_matched_mean_spearman,cagi5_highconf_matched_mean_spearman,probe_experiment_accuracy,probe_activity_r2,probe_activity_spearman,probe_feature_overlap,e1_k562norm_spearman_k562,e1_k562norm_spearman_hepg2,e1_hepg2norm_spearman_k562,e1_hepg2norm_spearman_hepg2
dilated_cnn_contrastive_only_seed42,dilated_cnn,contrastive_only,42,0.6708456041887786,0.6144241631916659,0.4412583939723866,0.17498111724853516,22571,0.7911717656313173,0.8510912776185844,0.8743885709576674,0.770817527809561,0.7944359264462344,0.7783145446222742,0.8341346195549876,0.8311633283553758,0.8350074732100503,0.8408024296775796,2226,0.7784565418160909,0.8323024150983754,0.7783145446222742,0.8311633283553758,2226,0.42213006253609026,0.5259025266060736,671,0.8064077421601575,0.7762244857771938,111,0.2702608396378501,0.44508940585968776,869,0.5948472613172662,0.5257517600242517,143,0.2694865545676585,0.37307785355544576,432,0.554972735418297,0.5641217276603193,64,0.2687603352001581,0.4696171848160293,633,0.5770630713712419,0.57833314202973,125,0.14863444029239123,0.23358415272747052,672,0.44878005453875397,0.4377530996257671,95,0.1690413522547637,0.14278554782119818,972,0.2485881872049801,0.24546981296636997,462,0.15384150587419937,0.14103563064975425,1357,0.11399624187953925,0.1700499057169247,236,0.3934313730720804,0.6094015099021113,717,0.511035111254882,0.6093523955452276,288,0.05624704221390699,-0.030393471727165347,1344,0.03196579656353493,-0.04931201871337006,263,0.12026430637188902,0.09710079407810275,1364,0.45881757231405806,0.42720042868639124,76,0.29830027095853967,0.4064902522165309,1025,0.6321623257630815,0.5917358643000071,180,0.33014215515211065,0.35146801672313,1360,0.5302361870137107,0.4678360675468557,523,0.576661119647734,0.5506317800861105,575,0.6656326037840349,0.5450024316013905,220,0.4445414573378102,0.4314561356058395,575,0.5755468682203482,0.4937595535319393,98,0.14708090733171592,0.15193031142321828,1247,0.25671551467994047,0.24890587498699956,214,0.27125491482992653,0.32661184202290244,0.4671178182322551,0.44214563541906654,0.321787370160641,0.6009606334712337,0.6747466447548617,0.4765813946723938,0.646588891379471,0.17460922027660877,0.7784067825806263,0.8313021329633185,0.7782725984473403,0.8310077531128225
dilated_cnn_contrastive_only_seed456,dilated_cnn,contrastive_only,456,0.6869365147190281,0.6236679575777492,0.44947920382081014,0.17996792495250702,22571,0.8130912380049711,0.8733362096613144,0.8942309906103652,0.7743498130464672,0.8163460808649825,0.8069115809792604,0.866508068580486,0.8677968333323567,0.860972772963563,0.8749117051196833,2226,0.8080175470863252,0.8680860541592186,0.8069115809792604,0.8677968333323567,2226,0.3739559328187091,0.4120485158008287,671,0.6622272247797306,0.6561241277074582,111,0.29827095426462413,0.46162999859298803,869,0.6657301378892461,0.5651405418640272,143,0.29824535302686944,0.39013828921698157,432,0.5649635737122967,0.6202408817677705,64,0.2769726388046406,0.45152574791229616,633,0.5875687030525779,0.5601873342629424,125,0.16679972769317067,0.2104220061046728,672,0.47619133627904714,0.508051544923902,95,0.14304048010471376,0.1241832881298385,972,0.20495649597935686,0.19966206816727747,462,0.15838776265541601,0.1341234151001933,1357,0.1800295785768123,0.19754740110172186,236,0.3154880297267606,0.5562523126659731,717,0.44383414948262934,0.5672889309491981,288,0.03992097435447128,0.03922441537024385,1344,0.07638533681378287,0.05280087055508191,263,0.08471507174996616,0.06577611508213797,1364,0.18608217075874092,0.21637333242485907,76,0.20337095106369818,0.39089944957145095,1025,0.4912194966378462,0.5767817609540734,180,0.3141627484727669,0.3133305676712755,1360,0.456446155796362,0.39792226827324456,523,0.4243129611418329,0.4160219489504571,575,0.48050987548307544,0.436525123277107,220,0.30650366347435154,0.3067798135199422,575,0.29074168249160764,0.3161612539040688,98,0.14309545194865272,0.19724269507049585,1247,0.24565854132177692,0.30944640404517865,214,0.23648284675337627,0.297973238583985,0.40083629727032594,0.41201692294519415,0.29720951545400986,0.553141348764384,0.6713229252259655,0.47297292947769165,0.6488689798717397,0.15503678256795161,0.80686815574622,0.86752536990401,0.8069843676100029,0.868039968368274
dilated_cnn_full_disentangle_seed123,dilated_cnn,full_disentangle,123,0.6874193288514252,0.6310560227722389,0.4543833057470942,1.7865118980407715,22571,0.8290368554824272,0.8787064923580461,0.8958487358789167,0.7810428131390583,0.8217769759169647,0.8127976333304103,0.8508305701709049,0.8624615651787596,0.8672785660970196,0.8759980845796853,2226,0.8153541643244852,0.8603269293948235,0.8127976333304103,0.8624615651787596,2226,0.3756384290901609,0.48979897220970287,671,0.76703631526896,0.7993884630332864,111,0.25314956944795697,0.33098563509978907,869,0.5638490863290451,0.49337947302129936,143,0.359585340740766,0.4666171678047193,432,0.6588912025359309,0.7705765711422927,64,0.29280093183646505,0.4846780512378772,633,0.6487895879952336,0.6466011264174413,125,0.1234186047441287,0.24819620424657093,672,0.26499907410006435,0.45587942099582063,95,0.15337394225503745,0.160222316433742,972,0.23533785307161365,0.25828563860912634,462,0.13626467824732924,0.08164241114998703,1357,0.1367870902872821,0.10695317523100319,236,0.3963666777143626,0.45039544288435707,717,0.49001094815033697,0.43169461496484457,288,0.1256709092486391,0.12050445818914665,1344,0.24175888495374895,0.22025399956672775,263,0.09327060776650056,0.09118821094540275,1364,0.27879497239081574,0.31072704020822667,76,0.2975630377353609,0.41666896364838824,1025,0.574381177756394,0.5323443780755182,180,0.2885565172677211,0.27000056371468706,1360,0.4330610239158659,0.3818410698356429,523,0.49700886583321213,0.4747497737964387,575,0.6273316799934918,0.5587982103255019,220,0.3737531122042532,0.38004679548987363,575,0.4068062518554168,0.48664084352959547,98,0.12921077456133345,0.15349931449676613,1247,0.19044776323271675,0.24290435954226036,214,0.25970879991288176,0.30794628542316327,0.43455219412246116,0.44641789229990597,0.32338007197611335,0.5908599059931093,0.6569433032046015,0.4644521474838257,0.6435802545559655,0.28297087844845414,0.8127729185359978,0.862455141965867,0.812803036597851,0.8624583698914516
dilated_cnn_full_disentangle_seed42,dilated_cnn,full_disentangle,42,0.6792004078840226,0.6207045164185003,0.4464853180321335,1.560152530670166,22571,0.8369607982146843,0.8779294142648038,0.8987024933424,0.780048515702592,0.8175067807218694,0.8059153534768884,0.8343544725902955,0.840002196403752,0.8558697845268468,0.8598201504650841,2226,0.8065037498814013,0.8380238348654658,0.8059153534768884,0.840002196403752,2226,0.35827547917408076,0.5185474432195969,671,0.7306971728162173,0.7480487790413697,111,0.2805245010223528,0.3879178163548817,869,0.5479539019220157,0.464704353691765,143,0.37383586522178913,0.4825568214729939,432,0.686755558878829,0.733127329987047,64,0.31698862545484885,0.48991629867227127,633,0.6466263927031421,0.6109216450719642,125,0.17820816964926753,0.22226334335352893,672,0.34150267948870283,0.3993611730493312,95,0.15666846098057058,0.22284366809034284,972,0.2833943948137568,0.3184968874186365,462,0.17270351793807528,0.1136027322879708,1357,0.16014128438609224,0.16759233991597122,236,0.35097688545698846,0.4261785248378996,717,0.42641398509043815,0.4277953131124046,288,0.13059311893261827,0.1323156072752467,1344,0.27190739703081074,0.21500517095056265,263,0.0971876328778085,0.09988998541770516,1364,0.2533666604648749,0.2975014098022728,76,0.2783726465335738,0.3504100541937983,1025,0.5736167162636864,0.5258547665974064,180,0.27266132272443006,0.24634944608383869,1360,0.4269211171187846,0.36596766038148193,523,0.49548523810968026,0.49148092649395275,575,0.6433317701723271,0.5911145207157561,220,0.36455409022032004,0.3694916588458695,575,0.47465830561875566,0.5417879956009992,98,0.06890633882028357,0.030440316555866525,1247,-0.011210661491561434,0.06060656452335504,214,0.25972945954111254,0.30561364287705095,0.4304051116851248,0.43119239399068826,0.31880504651258057,0.5769978349704449,0.6396877567789647,0.4525914192199707,0.6354544924029979,0.025942523953963924,0.8059831932321547,0.8399936522468326,0.8058307011990414,0.8400008745535378
dilated_cnn_full_disentangle_seed456,dilated_cnn,full_disentangle,456,0.6864563642657748,0.6238163500265466,0.44924269021614527,2.0978991985321045,22571,0.8159086708884077,0.8731760452373081,0.8948365854162077,0.7714532416944117,0.8206101862247664,0.8110386834682803,0.8550666578260682,0.8648074456822317,0.8694363400623826,0.8763781370914502,2226,0.8128068802994252,0.8629528299949013,0.8110386834682803,0.8648074456822317,2226,0.3745124343128582,0.521764781458975,671,0.7745753379393876,0.7723120559236024,111,0.24630301251243325,0.31957261520116076,869,0.45997523631058396,0.4016339474628347,143,0.37090763140521343,0.45144321940547216,432,0.7075163375356265,0.6503404796206296,64,0.376367325963587,0.46621163022319567,633,0.6685010905502997,0.5616402139503485,125,0.18077669692043039,0.2669446794496162,672,0.45441922698979814,0.4874052401719857,95,0.16206237046794583,0.187391785585204,972,0.2798530540538357,0.31119960374689626,462,0.12530448475117545,0.0759724419374347,1357,0.12865692544755905,0.10138307459049054,236,0.340394820060323,0.4206905535873954,717,0.3676538354683066,0.3827560367738535,288,0.12493488730510054,0.11411329561186538,1344,0.2818889343527555,0.20537599850089067,263,0.15055415919341253,0.1514349473342187,1364,0.4470951068377099,0.4230836853845847,76,0.24049491319270613,0.3211652349619543,1025,0.5471959805015871,0.5420971959691908,180,0.2284310940949539,0.19351003010553364,1360,0.33799468429802365,0.27669672867065576,523,0.41760482647878816,0.39528562235505993,575,0.5369804505128741,0.5493346142570991,220,0.3483206798476284,0.34028077259334627,575,0.3928991633056713,0.5667163098091186,98,0.1006077269890202,0.12882775083289838,1247,0.17447215730250046,0.22407525947163584,214,0.2525051375663718,0.29030729070955535,0.4373118347604346,0.4304033629535878,0.3110587473631536,0.5519160718005451,0.6526978909887702,0.46164101362228394,0.6371181561545054,0.3631629214754864,0.8110032208878926,0.8648345126052593,0.8110578274520759,0.8647791292571704
dilated_cnn_multi_mse_seed42,dilated_cnn,baseline_mse,42,0.7189976328315344,0.6542389840597095,0.47526255626139985,0.14161524176597595,22571,0.8408145290169567,0.8851850873275152,0.9055319029787615,0.7916794327817729,0.837563198851106,0.8171450463929276,0.8668976164146951,0.8619489489458455,0.8770775224367459,0.8768782935361913,2226,0.8125697022622415,0.8662024203238735,0.8171450463929276,0.8619489489458455,2226,0.3762650941909829,0.5238296556610069,671,0.8378057091024802,0.7966813649959058,111,0.2657211522270397,0.381525241603609,869,0.5105566068587631,0.4207687178134121,143,0.40472411229969013,0.5322504204217562,432,0.7089141383061173,0.7578255427473091,64,0.35948425032584536,0.5639914262001553,633,0.693058273468474,0.6649882569208434,125,0.23240276428922294,0.3030704112204616,672,0.5706912572288441,0.48700519197404507,95,0.20690470952503576,0.17515409821175248,972,0.29146068068727804,0.26109441747254325,462,0.1265575696570576,0.11225532997622963,1357,0.20289712234606186,0.1766273489035403,236,0.3009175930368571,0.5311752972301764,717,0.4031331782423898,0.5292816764015408,288,0.1722721036067229,0.14952038655094907,1344,0.3099476352574642,0.24640660775897225,263,0.12727028487389436,0.09747799109133427,1364,0.3316760126843538,0.26052791311904866,76,0.2514513195496156,0.42157764847277873,1025,0.5564549158621204,0.5688604531925255,180,0.24142759680165224,0.27029239254064363,1360,0.4011700495435515,0.366331197545343,523,0.5065554641511603,0.501505366089268,575,0.6294910976515519,0.5246761449892927,220,0.3878248246988068,0.38904231016978824,575,0.5453606430050822,0.4668113528096612,98,0.0803478408188441,0.10388761727091878,1247,0.16142458585000813,0.19654496210553046,214,0.26934177867016185,0.33710370618072194,0.4769361270729694,0.44829540991663425,0.3142844454902404,0.5872989816262708,0.6898110106820049,0.4979481101036072,0.6666952736806538,0.07827793895111118,0.8171450463929276,0.8619489489458455,0.8171450463929276,0.8619489489458455
dilated_cnn_ranking_contrastive_seed123,dilated_cnn,ranking_contrastive,123,0.6790935921670773,0.6290978822300959,0.4526970671180499,0.5961421728134155,22571,0.8034962110933773,0.8613018495499982,0.8782150795547174,0.7803047466832397,0.8044713967895673,0.7888350996205684,0.8459399326112391,0.8485810777298798,0.8561534252289195,0.856598746275433,2226,0.7913648781035455,0.8571673467299823,0.7888350996205684,0.8485810777298798,2226,0.37757007370671225,0.5315267478092235,671,0.791715863289033,0.7694476422174981,111,0.25408077612090946,0.3683862790388714,869,0.5072872680904742,0.4292787201232619,143,0.35636637561672985,0.44401403340168033,432,0.6063934719589741,0.6567074120194107,64,0.24078292456130812,0.376431462837684,633,0.4373556845168087,0.4734333260939299,125,0.11608894892398244,0.21628297568812785,672,0.29004260392923586,0.45958804181788687,95,0.15580580904230923,0.0920442895411172,972,0.24144350179794968,0.20513398141945946,462,0.17433477739629202,0.09965767834027063,1357,0.17468281623177123,0.16301676605462753,236,0.3858077637961477,0.5890174897675337,717,0.5223823820822155,0.603860919978239,288,0.06959670228544501,0.04931628404905345,1344,0.09032807920918384,0.07345670284197073,263,0.08466216351780226,0.0593142056291213,1364,0.1980918845139728,0.22579871431224854,76,0.2693572417235229,0.3897373295197046,1025,0.5201661448691206,0.545359885064715,180,0.280245906339001,0.28636339737044597,1360,0.4232577923496326,0.3300117166593651,523,0.5015616316207842,0.45866347033852173,575,0.620262855592995,0.5709163998446327,220,0.38186481404489697,0.3697416988740046,575,0.5076884379835799,0.5319572619340506,98,0.16576502532853335,0.17083789909457542,1247,0.2319258024538573,0.24394633257621579,214,0.25425939560162514,0.3000890160866624,0.41086830592458695,0.41879425486383415,0.30917300883776155,0.5440798010223226,0.6917282936181868,0.48656272888183594,0.6618060807819367,0.02520297719427466,0.7887325990986871,0.8487547666721375,0.7888712905785967,0.8483650047212484
dilated_cnn_ranking_contrastive_seed42,dilated_cnn,ranking_contrastive,42,0.6837789436071409,0.6289024622501971,0.4527230634209549,0.6463213562965393,22571,0.8366371148848241,0.8789313401360695,0.8912787573661243,0.7785087103279982,0.8155568866991576,0.8019353130989444,0.856036954150763,0.8600833368790586,0.869091146823615,0.8696585115881671,2226,0.802817886490831,0.8639567251872102,0.8019353130989444,0.8600833368790586,2226,0.4774012450414594,0.49976250088350443,671,0.7774452569303422,0.7356559929873641,111,0.2808332385482726,0.36286670320054626,869,0.5569840906103216,0.47785628147937137,143,0.3738411512455611,0.49106405077059195,432,0.7013522652854295,0.7363180331030605,64,0.29972456934334135,0.4648337610925679,633,0.5071771143778789,0.535305534818846,125,0.10486887593215216,0.21660759040755395,672,0.4314982676608334,0.48282263875612125,95,0.04847579065889967,0.0091027687524765,972,0.0828148621485477,0.0786800989013032,462,0.12422235398441513,0.05188135735696359,1357,0.0112061966601539,0.022511509830150416,236,0.36503230757739424,0.4715270468638582,717,0.4933213118965114,0.48833406971093707,288,0.09692465572653249,0.11885572579209974,1344,0.21145992230917957,0.21074242620652725,263,0.13453092937511557,0.12610596245337308,1364,0.39487063403876305,0.34524822078192996,76,0.1847295620218722,0.3232853669095311,1025,0.4748283310384847,0.5361567427202273,180,0.27094546288107846,0.30162416374843737,1360,0.4139749089295649,0.4271353935939118,523,0.5242371462072514,0.4638378818361948,575,0.6463956412075232,0.49189346797023126,220,0.3589083275567265,0.31754736113608956,575,0.5031611418486329,0.38113472982325897,98,0.12293548576461842,0.13213291366842433,1247,0.175627573667926,0.20586894646902756,214,0.2511740734576461,0.2900690103248141,0.42547450124067293,0.4103776058101512,0.32178679095128276,0.5607261827240761,0.6889893179950698,0.4748217463493347,0.6596071802006751,0.03726596432020495,0.8020076052597281,0.8600571120235748,0.801839647033131,0.8601040964550765
dilated_cnn_ranking_contrastive_seed456,dilated_cnn,ranking_contrastive,456,0.6833526984969288,0.6326090291236679,0.45614412016004224,0.5745190382003784,22571,0.8143153987096335,0.8696737909473117,0.8864020048992534,0.7762030759343663,0.8034142281721066,0.7863461266045999,0.8548632910932252,0.8564912361205982,0.8633190478572466,0.8589896544875071,2226,0.7873552902896968,0.8599134486641451,0.7863461266045999,0.8564912361205982,2226,0.4515218595909628,0.4947762380201063,671,0.8076101241227287,0.7836180030198575,111,0.28295545460455934,0.40983579404742515,869,0.5242476042996016,0.46574364436042015,143,0.3522320349676677,0.44157139062023815,432,0.6131533281441345,0.574580301956515,64,0.25126421745117106,0.4512572262147111,633,0.6061709534763301,0.5465234499990229,125,0.1791740160669724,0.17353278264238262,672,0.4266576860910549,0.39682243607341766,95,0.1743673675824232,0.1225978587242203,972,0.27559663019063985,0.2583642569671898,462,0.16190803206896398,0.11631116409624156,1357,0.192083076373612,0.19132443658845877,236,0.37965424083996935,0.5789005519092519,717,0.515559199685897,0.6159660992354921,288,0.09643861484594546,0.06573055395931866,1344,0.1730923881111061,0.08708913461807528,263,0.15252099969942387,0.16323570507997961,1364,0.6748693135029961,0.6052825443518659,76,0.2558954415234269,0.46894699364435516,1025,0.591702455319965,0.6766733933561608,180,0.26147136618378986,0.28045628044988935,1360,0.4280256930037814,0.3594443339526688,523,0.40267550316316136,0.3588752318351716,575,0.4548250901394652,0.4137538954534847,220,0.295266401562067,0.26942191268850224,575,0.358855171665556,0.3584658329684703,98,0.10287658047645602,0.1180208958013276,1247,0.14497934327311385,0.193838839545904,214,0.2533481420417973,0.30089803864887477,0.45249520382666547,0.4351660401631336,0.31928494502307814,0.5837813368646341,0.6820049301561216,0.4799318313598633,0.66182403921906,0.14731273774299306,0.7864089841262523,0.8565093030387725,0.7863001220732699,0.8564774287305081
dilated_cnn_ranking_only_seed123,dilated_cnn,ranking_only,123,0.7253285801217153,0.6868299729798922,0.5045701422642701,0.6404173374176025,22571,0.8163911151320608,0.8789238476218629,0.897546852554008,0.8090628461784911,0.8163236644854194,0.8071172478439579,0.7379858334855515,0.7384973423918834,0.8079069303260442,0.8056721595630776,2226,0.808149704382353,0.7497235475390703,0.8071172478439579,0.7384973423918834,2226,0.358504980914707,0.5380272136231053,671,0.7401801926013128,0.702617970708637,111,0.23417716644938782,0.30292087903618303,869,0.5555536266294695,0.5006319932158931,143,0.4551797303607865,0.549708338962017,432,0.6802477651276916,0.7546380307846707,64,0.3871317870505701,0.5911016489596126,633,0.6736509702513583,0.6503837693731913,125,0.17262486760475693,0.2801314760512422,672,0.47327017489757456,0.4390148946428702,95,0.19084573744503203,0.16098684852846548,972,0.26481470792338535,0.24252380512495375,462,0.16992257124066765,0.17856381884142852,1357,0.288278690063445,0.2751067232900001,236,0.35492707797598844,0.5305688463643822,717,0.4914376774984113,0.5726928638268358,288,0.13709780189764315,0.18523246845183455,1344,0.25774755710597996,0.30133546839447706,263,0.09933325748968107,0.08025742201863965,1364,0.2674007906617632,0.19828696781522556,76,0.3012889997795428,0.5170415042257552,1025,0.6428894798989764,0.7079762516193069,180,0.0886475455090898,0.10641496803114527,1360,0.11997392813299236,0.15301990172723626,523,0.5197942841264522,0.4418303253204077,575,0.6101403035596622,0.5334583980528669,220,0.3822709215682942,0.33342620580347826,575,0.4881891822361605,0.4925590402335495,98,0.11169767512288259,0.10069525713542465,1247,0.20955346373635927,0.18200661655892267,214,0.2642296269690322,0.3264604814235415,0.4508885673549695,0.4470835130245758,0.34444442091007177,0.638085460476874,0.6196932347302109,0.4084966778755188,0.6099629169731431,0.44002435895919256,,,,
dilated_cnn_ranking_only_seed456,dilated_cnn,ranking_only,456,0.7316269358623644,0.6882076106701662,0.5051973744889393,1.1612663269042969,22571,0.8258266691964465,0.8806074122816282,0.9029408337953021,0.7953989652935437,0.8051565118165855,0.7925801645013334,0.7745057850791653,0.7772528820580633,0.8242190867511359,0.8197337570767009,2226,0.7890573706668186,0.7818709626988924,0.7925801645013334,0.7772528820580633,2226,0.33734260812890277,0.5791173501855909,671,0.7809163669025821,0.7521020678670773,111,0.2642956593919187,0.3378238316047678,869,0.5790382741658979,0.5242412682859067,143,0.4052049694134624,0.5125931616369656,432,0.7214026861736168,0.6714648078407066,64,0.3448279064200033,0.5614453772627576,633,0.6824727510519186,0.6567964791268353,125,0.20905966716019886,0.3641386741912741,672,0.5165622068819886,0.5774102427261585,95,0.10131648081086539,0.09447815806894777,972,0.15198862572455,0.1962064808989843,462,0.11863295062211794,0.11796400185629627,1357,0.1162117334830642,0.20104636062314724,236,0.3366572238884448,0.4657122029856632,717,0.43180189785737355,0.5000991016184491,288,0.13615360373452456,0.1959640917251217,1344,0.24308027645126618,0.29096262067842527,263,0.15652118730430267,0.12093283788055198,1364,0.4982389789684753,0.3680068138395697,76,0.3089762614527918,0.468366285022547,1025,0.6155468632519969,0.6362959601939692,180,0.14594632543019442,0.13694889565412682,1360,0.15272234867265017,0.1666762016246596,523,0.495973870873767,0.44672337076086127,575,0.6652285582566788,0.5832333307090595,220,0.36304200654536833,0.33436435501018624,575,0.5123496400605465,0.5110738262854666,98,0.11096811111349232,0.12692897089740612,1247,0.2215735902173709,0.23065652977250004,214,0.2556612554860237,0.3242334376495376,0.4592756532079985,0.457751472806061,0.33082619916954403,0.6496151436608575,0.6328403177211723,0.4087405800819397,0.6091218641977058,0.14879557617680503,,,,
dilated_cnn_ranking_seed42,dilated_cnn,ranking_only,42,0.699736569296636,0.6771153403595774,0.4964170294715891,1.7040274143218994,22571,0.8211371546035898,0.8752970725418546,0.8936593266621962,0.8068530504276362,0.8179466084828225,0.8069378324927426,0.7483896816942306,0.7444016012421585,0.8154452673088938,0.8095237118939408,2226,0.8083420129425566,0.7578018583323429,0.8069378324927426,0.7444016012421585,2226,0.3106614862679555,0.5519051036984465,671,0.734471072406769,0.73516958033693,111,0.2591076988006723,0.35110097436153215,869,0.5592293238887323,0.4352674834408598,143,0.4425575245546592,0.557962734038281,432,0.7080892067038603,0.7494220312172055,64,0.39531096603306337,0.5883373493762347,633,0.6950002328784197,0.6955913532852172,125,0.17891128572120657,0.2689131306579964,672,0.4669725152286444,0.47256972630506894,95,0.05545421430083611,0.023687239843108263,972,0.09960586771626205,0.08651960416801137,462,0.12614558804953624,0.12783626992301242,1357,0.16549854669133957,0.21146416959026995,236,0.3195481673470097,0.5418411026386337,717,0.4915190613555902,0.5785279038222675,288,0.1418998290303257,0.19086595880635002,1344,0.33267919830476633,0.32095660102472573,263,0.11030990198265823,0.12061720580369618,1364,0.3935574990495805,0.3573809714377992,76,0.3197012474101406,0.5068735505768992,1025,0.6365165667282751,0.6673419557565915,180,0.152785542662377,0.17054241274189258,1360,0.191237926212922,0.211044314670191,523,0.44083270030377486,0.4069269882603443,575,0.5914651727694464,0.5078607024280231,220,0.3817632634889102,0.32896432654269286,575,0.5020516354718995,0.5352254157634634,98,0.13488124585991737,0.15957659971789193,1247,0.25612892809908316,0.23791187811096712,214,0.25132471078753615,0.3263967297991341,0.45493485023370606,0.4534835794238395,0.3541693591996339,0.6497088325498218,0.6301013420980554,0.4048524498939514,0.6067072197082807,0.22404470221880252,,,,
dilated_cnn_two_stage_seed42,dilated_cnn,two_stage,42,0.724730127149103,0.6624543495550594,0.4831253879374496,0.13098683953285217,22571,0.8411688953158014,0.8863699983656276,0.9015529925430564,0.8063747121506885,0.8426257000977572,0.8246274773279108,0.8223366471118463,0.821599061003765,0.8617054276613068,0.8597907009552604,2226,0.8181627493403103,0.8103170454910331,0.8246274773279108,0.821599061003765,2226,0.2973382079925796,0.4707674829721354,671,0.6364155068824922,0.6813892054571481,111,0.27290439898685404,0.3626286339552746,869,0.5128326248713385,0.418617262382347,143,0.38629740568566295,0.5032537569347949,432,0.6661093540556784,0.7064167037099879,64,0.37680939770447885,0.5320361499603816,633,0.6591508018090579,0.6263399583406157,125,0.19139659137987775,0.2971569774834048,672,0.42060520783303984,0.4766694373595342,95,0.17094633362955036,0.20362173987026944,972,0.27513376113289556,0.2734503082491106,462,0.12516374250054188,0.05839144037553331,1357,0.06532527416336262,0.07730836737238041,236,0.30564352289322166,0.3617478119669264,717,0.3854173694060643,0.3537596195269549,288,0.1229649029230412,0.14509440104666155,1344,0.252292734227465,0.20800156666720038,263,0.14323086050066597,0.14362513933825147,1364,0.44453722930669815,0.4048910059089132,76,0.2847961896741746,0.400743069287422,1025,0.5935132927724085,0.5745887699721567,180,0.22493349228334264,0.2098274927724454,1360,0.3188161682988255,0.27041142604359325,523,0.30067062819131796,0.2901692810761288,575,0.35012489097534516,0.3406676574254168,220,0.2232144354287748,0.20700276700825454,575,0.13110029371057666,0.262644843324657,98,0.0483023902973624,0.03430038087907305,1247,0.04011811354673139,0.08392555846830524,214,0.23164083333809643,0.28135776832846376,0.3834328415327987,0.3839387793472214,0.3302018480127926,0.6079015183771208,0.61873459326212,0.4399092197418213,0.6261652343681943,0.18854010650005937,0.8245367206035503,0.8216409054506273,0.8246653029198522,0.8215271371209178
